app_ts,sensor_ts,x,y,z,accuracy
7.509,1471046.494,14.4375,-1.75,-42.3125,3
7.519,1471046.504,14.25,-1.6875,-42.25,3
7.529,1471046.514,14.4375,-1.875,-42.25,3
7.539,1471046.524,14.4375,-1.75,-42.125,3
7.549,1471046.534,14.5625,-1.875,-42.1875,3
7.559,1471046.544,14.375,-1.875,-41.75,3
7.568,1471046.554,14.4375,-2.0,-41.625,3
7.579,1471046.563,14.4375,-1.8125,-41.5625,3
7.588,1471046.573,14.375,-1.75,-41.5625,3
7.598,1471046.583,14.4375,-1.8125,-41.25,3
7.608,1471046.593,14.5,-1.9375,-41.125,3
7.619,1471046.603,14.375,-2.0625,-41.3125,3
7.628,1471046.613,14.4375,-2.1875,-41.5,3
7.641,1471046.623,14.5,-1.9375,-41.5625,3
7.648,1471046.633,14.6875,-1.9375,-41.5625,3
7.658,1471046.643,14.625,-1.875,-41.75,3
7.668,1471046.653,14.75,-1.875,-41.5625,3
7.678,1471046.663,14.8125,-1.875,-41.5625,3
7.688,1471046.673,14.8125,-1.8125,-41.75,3
7.699,1471046.683,14.6875,-1.625,-41.875,3
7.707,1471046.693,14.5625,-1.5625,-41.75,3
7.718,1471046.702,14.5625,-1.5,-41.8125,3
7.727,1471046.712,14.4375,-1.5,-41.5625,3
7.737,1471046.722,14.625,-1.5625,-41.6875,3
7.747,1471046.732,14.6875,-1.625,-41.375,3
7.757,1471046.742,14.5,-1.75,-41.5625,3
7.767,1471046.752,14.5625,-1.75,-41.5625,3
7.777,1471046.762,14.5,-1.875,-41.4375,3
7.787,1471046.772,14.25,-1.8125,-41.4375,3
7.797,1471046.782,14.4375,-1.75,-41.4375,3
7.807,1471046.792,14.3125,-1.875,-41.375,3
7.817,1471046.802,14.0625,-1.8125,-41.5,3
7.827,1471046.812,14.125,-1.6875,-41.4375,3
7.837,1471046.822,14.1875,-1.6875,-41.5625,3
7.846,1471046.832,14.1875,-1.6875,-41.5,3
7.857,1471046.841,14.125,-1.9375,-41.375,3
7.866,1471046.851,14.125,-1.875,-41.3125,3
7.876,1471046.861,14.4375,-2.0,-41.4375,3
7.886,1471046.871,14.5,-1.875,-41.5,3
7.896,1471046.881,14.5625,-1.8125,-41.3125,3
7.906,1471046.891,14.875,-2.0,-41.5,3
7.915,1471046.901,14.625,-1.9375,-41.5,3
7.926,1471046.911,14.4375,-1.8125,-41.5625,3
7.936,1471046.921,14.5,-1.625,-41.5625,3
7.946,1471046.931,14.625,-1.4375,-41.625,3
7.956,1471046.941,14.5625,-1.5625,-41.5625,3
7.966,1471046.951,14.5625,-1.3125,-41.3125,3
7.976,1471046.961,14.4375,-1.3125,-41.1875,3
7.986,1471046.97,14.5,-1.25,-41.0,3
7.996,1471046.98,14.3125,-0.875,-40.75,3
8.008,1471046.99,14.6875,-0.6875,-40.875,3
8.016,1471047.0,14.8125,-0.5625,-40.75,3
8.026,1471047.01,14.9375,-0.3125,-40.875,3
8.037,1471047.02,15.0,-0.1875,-40.75,3
8.05,1471047.03,15.25,0.25,-40.6875,3
8.055,1471047.04,15.375,0.4375,-40.75,3
8.065,1471047.05,15.625,0.4375,-40.875,3
8.074,1471047.06,15.75,0.4375,-41.0,3
8.084,1471047.07,16.3125,0.3125,-41.0,3
8.094,1471047.08,16.5,0.1875,-40.6875,3
8.105,1471047.09,16.375,0.0625,-40.625,3
8.114,1471047.1,16.4375,0.0,-40.625,3
8.124,1471047.109,16.3125,-0.1875,-40.6875,3
8.134,1471047.119,16.375,-0.375,-40.875,3
8.145,1471047.129,16.375,-0.5,-40.875,3
8.154,1471047.139,16.375,-0.5,-40.9375,3
8.164,1471047.149,16.375,-0.3125,-40.9375,3
8.174,1471047.159,16.25,-0.375,-41.0625,3
8.184,1471047.169,16.125,-0.3125,-41.25,3
8.194,1471047.179,16.5625,-0.25,-41.3125,3
8.204,1471047.189,16.625,-0.1875,-41.0,3
8.214,1471047.199,16.75,-0.1875,-41.0,3
8.224,1471047.209,16.9375,0.0,-40.9375,3
8.234,1471047.219,16.75,0.0,-40.9375,3
8.244,1471047.229,16.625,0.0,-40.8125,3
8.253,1471047.238,16.375,-0.0625,-41.1875,3
8.264,1471047.248,16.0625,0.0625,-41.1875,3
8.273,1471047.258,16.125,0.0625,-41.375,3
